Re,Im,IPR
2.4,0.75,0.7493501418515908
2.4,0.8,0.7504652050042979
2.4,0.85,0.7516809991122362
2.4,0.9,0.7529557306449854
2.4,0.95,0.7542920622309448
2.4,1.0,0.7557070381334993
2.4,1.05,0.7571934361464544
2.4,1.1,0.7587285989841182
2.4,1.15,0.7603087619388333
2.4,1.2,0.7619321058089644
2.4,1.25,0.7635982680569434
2.4,1.3,0.7653087789634263
2.4,1.35,0.7670684081079889
2.4,1.4,0.7688917304748941
2.4,1.45,0.7707991650153329
2.4,1.5,0.7727459472763347
2.4,1.55,0.7747153089389901
2.4,1.6,0.7766982517875789
2.4,1.65,0.7786888218520005
2.4,1.7,0.7806828226609779
2.4,1.75,0.7826772822230028
2.4,1.8,0.784670105988022
2.4,1.85,0.7866598386797539
2.4,1.9,0.788645494864596
2.4,1.95,0.7906264368769356
2.4,2.0,0.7926022872387765
2.4,2.05,0.7945728641540566
2.4,2.1,0.7965381181247643
2.4,2.15,0.7984980029522829
2.4,2.2,0.8004521731938332
2.4,2.25,0.8024000423438811
2.4,2.3,0.8043437142201828
2.4,2.35,0.8062927423511222
2.4,2.4,0.808256723142409
2.4,2.45,0.8102148204144372
2.4,2.5,0.8121602393027723
2.45,0.0,0.7473971487391062
2.45,0.05,0.7474313984433063
2.45,0.1,0.7475340931864244
2.45,0.15,0.7477050715685027
2.45,0.2,0.7479440705891762
2.45,0.25,0.7482507358958295
2.45,0.3,0.7486246391514605
2.45,0.35,0.7490653067410287
2.45,0.4,0.7495722665785312
2.45,0.45,0.7501451209483675
2.45,0.5,0.7507836441828805
2.45,0.55,0.7514878586790747
2.45,0.6,0.7522579384625638
2.45,0.65,0.753093800318022
2.45,0.7,0.7539949142811233
2.45,0.75,0.7549627049396671
2.45,0.8,0.7560108256333768
2.45,0.85,0.7571399555397472
2.45,0.9,0.7583306535850182
2.45,0.95,0.7595798831962318
2.45,1.0,0.7609013251369792
2.45,1.05,0.7622915465318496
2.45,1.1,0.7637327910775734
2.45,1.15,0.7652194169509454
2.45,1.2,0.766747754333519
2.45,1.25,0.7683161871650097
2.45,1.3,0.7699251202589301
2.45,1.35,0.7715772679127116
2.45,1.4,0.7732789054131902
2.45,1.45,0.7750529596744316
2.45,1.5,0.776884531073576
2.45,1.55,0.7787454578875954
2.45,1.6,0.7806246505562865
2.45,1.65,0.782514631018681
2.45,1.7,0.7844104381123956
2.45,1.75,0.7863086680168282
2.45,1.8,0.7882069606560104
2.45,1.85,0.7901036739522633
2.45,1.9,0.7919976598947706
2.45,1.95,0.7938881072782362
2.45,2.0,0.7957744306919112
2.45,2.05,0.7976561872980331
2.45,2.1,0.799533000898926
2.45,2.15,0.8014044800831693
2.45,2.2,0.8032701989290171
2.45,2.25,0.8051300612941434
2.45,2.3,0.8069853203707082
2.45,2.35,0.808839464955163
2.45,2.4,0.8107013360014447
2.45,2.45,0.8125721068604157
2.45,2.5,0.8144405508974688
2.5,0.0,0.7531640096572051
2.5,0.05,0.753196469755265
2.5,0.1,0.7532938005841205
2.5,0.15,0.7534558555880154
2.5,0.2,0.7536823966093692
2.5,0.25,0.7539731039954277
2.5,0.3,0.754327592749209
2.5,0.35,0.7547454368050954
2.5,0.4,0.7552262034875041
2.5,0.45,0.7557694977716035
2.5,0.5,0.7563750077014562
2.5,0.55,0.757042527185393
2.5,0.6,0.7577719329604916
2.5,0.65,0.7585631900699363
2.5,0.7,0.7594167312700641
2.5,0.75,0.7603346522567006
2.5,0.8,0.7613206425771585
2.5,0.85,0.7623735461510218
2.5,0.9,0.7634873538085725
2.5,0.95,0.7646599780075399
2.5,1.0,0.7658945464268808
2.5,1.05,0.7671918674856688
2.5,1.1,0.7685460758782968
2.5,1.15,0.7699471389516301
2.5,1.2,0.771388345199301
2.5,1.25,0.7728671900285856
2.5,1.3,0.774383448156251
2.5,1.35,0.7759386195008648
2.5,1.4,0.7775367528476231
2.5,1.45,0.7791871457914793
2.5,1.5,0.7809017869654272
2.5,1.55,0.7826596185017131
2.5,1.6,0.7844403497221293
2.5,1.65,0.7862350035093869
2.5,1.7,0.7880377844967631
2.5,1.75,0.7898448466497918
2.5,1.8,0.7916535838032159
2.5,1.85,0.7934622007598015
2.5,1.9,0.7952694251485908
2.5,1.95,0.7970743140630666
2.5,2.0,0.7988761278738143
2.5,2.05,0.8006742476594151
2.5,2.1,0.8024681205974934
2.5,2.15,0.804257239286114
2.5,2.2,0.8060412071661739
2.5,2.25,0.8078199760500937
2.5,2.3,0.8095942116490137
2.5,2.35,0.8113654906452907
2.5,2.4,0.8131358223724772
2.5,2.45,0.8149118836618788
2.5,2.5,0.81669986981325
